id,vendor_id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_estimated,distance_m
16160,Quito,01-06-17 9:17,-78.48104772,-0.128628543,-78.43941432,-0.08833358,N,1163,9110.007131
16161,Quito,18-07-16 6:02,-78.4691833,-0.147316958,-78.47105601,-0.12366732,N,496,2837.955387
16162,Quito,11-04-17 6:49,-78.49361563,-0.135554213,-78.47083868,-0.12862566,N,427,3303.094348
16163,Quito,09-01-17 9:49,-78.46398288,-0.134057731,-78.47511854,-0.17020122,N,676,5257.197867
16164,Quito,12-11-16 10:15,-78.48236666,-0.185518846,-78.47860432,-0.092630476,N,1153,10747.06707
16165,Quito,09-02-17 11:04,-78.47735912,-0.1586184,-78.48275254,-0.170192218,N,179,1886.668905
16166,Quito,14-12-16 9:40,-78.48782792,-0.184845,-78.46821514,-0.30519608,N,1778,15563.2598
16167,Quito,30-06-16 9:44,-78.5557561,-0.257034,-78.493474,-0.17516516,N,1208,16028.78351
16168,Quito,30-06-17 8:32,-78.5096598,-0.2176447,-78.46651887,-0.087354808,N,1887,19284.59286
16169,Quito,18-01-17 6:17,-78.48558168,-0.176769888,-78.50054777,-0.121993074,N,1053,7755.050119
16170,Quito,19-03-17 2:07,-78.48597311,-0.197843902,-78.47653838,-0.15204944,N,1030,6141.199231
16171,Quito,15-01-17 4:21,-78.49360581,-0.123120486,-78.48371694,-0.12544275,N,232,1357.813563
16172,Quito,18-01-17 6:49,-78.46014732,-0.099901676,-78.46990559,-0.091402737,N,345,2030.106907
16173,Quito,24-07-16 9:45,-78.45349465,-0.092268251,-78.49273504,-0.142766421,N,1363,9978.468014
16174,Quito,10-06-17 7:42,-78.46604856,-0.131593859,-78.47755342,-0.18629884,N,561,7362.195526
16175,Quito,19-10-16 12:08,-78.47858892,-0.180418638,-78.48017801,-0.188186086,N,121,1040.399199
16176,Quito,27-06-16 6:20,-78.53138527,-0.240410971,-78.50667896,-0.22882036,N,504,4036.009068
16177,Quito,07-07-17 8:11,-78.4729495,-0.163778497,-78.49691372,-0.203468708,N,943,7078.039734
16178,Quito,18-05-17 3:14,-78.50601245,-0.120488159,-78.46939266,-0.10058302,N,602,6285.27612
16179,Quito,05-12-16 10:06,-78.46632233,-0.134477238,-78.47297436,-0.166824046,N,650,4336.470243
16180,Quito,28-06-16 11:14,-78.4824029,-0.2001486,-78.50407566,-0.20447146,N,486,2890.566355
16181,Quito,24-01-17 7:37,-78.47746052,-0.145605173,-78.48456314,-0.169329887,N,349,3427.841012
16182,Quito,10-01-17 3:16,-78.48536147,-0.124588745,-78.47538682,-0.1655159,N,527,5660.019628
16183,Quito,23-12-16 5:23,-78.52850729,-0.239737192,-78.51544313,-0.101011918,N,1968,16878.20218
16184,Quito,14-06-17 10:28,-78.55751466,-0.288241245,-78.55027746,-0.323931816,N,696,4773.339506
16185,Quito,28-11-16 8:58,-78.4876979,-0.1797201,-78.49859746,-0.211610018,N,740,4757.966884
16186,Quito,17-12-16 2:04,-78.52059294,-0.252128185,-78.51046073,-0.216520691,N,683,5086.011911
16187,Quito,07-06-17 8:25,-78.51287867,-0.251103364,-78.53566323,-0.25429295,N,447,2888.169444
16188,Quito,11-07-16 6:46,-78.46118406,-0.102379818,-78.4828846,-0.146856002,N,602,7358.512771
16189,Quito,13-07-17 6:17,-78.45485663,-0.174297023,-78.49510202,-0.24364402,N,1374,12186.09638
16190,Quito,09-09-16 4:21,-78.50521172,-0.180714763,-78.4934795,-0.184455435,N,280,1720.500421
16191,Quito,12-07-16 7:30,-78.48464875,-0.091313722,-78.49538676,-0.1481462,N,761,7513.494083
16192,Quito,30-12-16 5:43,-78.51822981,-0.244477118,-78.5227482,-0.24941133,N,158,1051.077498
16193,Quito Cabify Lite,01-12-16 9:25,-78.42859974,-0.109250026,-78.4525672,-0.10823426,N,353,2778.00296
16194,Quito,26-10-16 11:08,-78.46598122,-0.14793244,-78.47439282,-0.143500633,N,235,1428.118358
16195,Quito,04-05-17 8:33,-78.48873287,-0.182358583,-78.48524706,-0.171550673,N,167,1589.387613
16196,Quito,23-07-17 8:01,-78.45798995,-0.098858035,-78.48696725,-0.178908267,N,1055,12123.30389
16197,Quito,09-07-16 6:35,-78.5101737,-0.20643198,-78.5558352,-0.282280826,N,978,13511.3014
16198,Quito,12-07-17 1:29,-78.4478959,-0.106360065,-78.48542832,-0.19251134,N,1035,13752.99223
16199,Quito,28-06-16 5:02,-78.52639386,-0.246354055,-78.4820252,-0.18581936,N,791,11664.6755
16200,Quito,30-04-17 6:26,-78.47291587,-0.163849269,-78.46125483,-0.145753762,N,412,3308.771555
16201,Quito,16-07-17 7:43,-78.46104869,-0.101486887,-78.49029634,-0.102589788,N,560,3374.822854
16202,Quito,07-07-16 9:07,-78.50762059,-0.186140609,-78.50067712,-0.19911994,N,232,2215.310782
16203,Quito,22-12-16 5:38,-78.50019039,-0.207869411,-78.47244204,-0.13017108,N,1405,11725.11593
16204,Quito,01-12-16 8:25,-78.45517883,-0.181278532,-78.45475099,-0.176493277,N,33,579.6687797
16205,Quito,02-06-17 12:17,-78.46837646,-0.156020261,-78.47085668,-0.16901366,N,273,1720.587104
16206,Quito,12-09-16 7:06,-78.5505759,-0.268082422,-78.54098077,-0.266211012,N,219,1275.009578
16207,Quito,15-05-17 9:23,-78.48313451,-0.161058995,-78.4727923,-0.16380092,N,235,1454.885125
16208,Quito,30-06-17 8:07,-78.42172868,-0.10086989,-78.44723668,-0.12913666,N,467,5979.476955
16209,Quito,19-07-16 5:56,-78.48278254,-0.188704509,-78.53865106,-0.26733854,N,1015,14955.96745
16210,Quito,29-03-17 8:06,-78.47777839,-0.182291749,-78.48613684,-0.205341291,N,525,3492.404789
16211,Quito,20-07-16 9:26,-78.50176369,-0.182844223,-78.49338837,-0.17513015,N,219,1789.053954
16212,Quito,02-02-17 10:07,-78.488232,-0.1899583,-78.5029897,-0.15540168,N,759,5483.493176
16213,Quito,21-12-16 6:46,-78.55555375,-0.274923008,-78.46400088,-0.16020085,N,3342,22936.61936
16214,Quito,25-05-17 8:23,-78.51076232,-0.217963491,-78.48988548,-0.20224636,N,714,4069.047303
16215,Quito,03-09-16 4:33,-78.49329237,-0.194568692,-78.49926511,-0.203474643,N,145,1654.431548
16216,Quito,16-12-16 3:50,-78.49976566,-0.19606928,-78.50321636,-0.20514696,N,143,1393.090236
16217,Quito,15-06-17 4:18,-78.48302346,-0.150103909,-78.50098246,-0.1074615,N,856,6738.5624
16218,Quito,11-07-17 2:34,-78.48294935,-0.15010097,-78.4845399,-0.115230343,N,511,4054.296637
16219,Quito,19-08-16 9:17,-78.50950772,-0.194154688,-78.48101966,-0.10474402,N,1512,13109.7218
16220,Quito,07-02-17 6:41,-78.49501652,-0.20222036,-78.51186998,-0.183273227,N,480,3980.832131
16221,Quito,02-12-16 8:59,-78.49846015,-0.133833874,-78.49434411,-0.135936869,N,88,691.5238583
16222,Quito,13-08-16 8:13,-78.5077805,-0.189614928,-78.50210924,-0.124204933,N,998,7903.871497
16223,Quito,27-12-16 3:06,-78.49981642,-0.121770318,-78.48063954,-0.181741024,N,953,8800.805552
16224,Quito,22-04-17 2:37,-78.51361315,-0.191267507,-78.48281592,-0.159921294,N,819,6910.016488
16225,Quito,04-10-16 7:05,-78.54012367,-0.294528218,-78.52919402,-0.268000539,N,369,4165.049815
16226,Quito,18-01-17 12:00,-78.466871,-0.13763674,-78.45969476,-0.14654806,N,305,1788.852752
16227,Quito,02-06-17 5:46,-78.4786021,-0.18233608,-78.46510456,-0.16203178,N,535,3758.585519
16228,Quito,16-06-17 6:40,-78.47911492,-0.19255321,-78.4929188,-0.1753725,N,455,3445.320183
16229,Quito,25-07-16 1:34,-78.50475636,-0.180464208,-78.49680293,-0.161391033,N,336,3005.216868
16230,Quito,28-07-17 2:48,-78.54302479,-0.305575359,-78.54507851,-0.285118336,N,332,2503.077166
16231,Quito,11-05-17 7:39,-78.46688297,-0.159082863,-78.51001085,-0.085801183,N,1943,12944.1341
16232,Quito,08-05-17 9:26,-78.48463871,-0.17001935,-78.56054681,-0.276397127,N,1799,20269.2276
16233,Quito,03-05-17 11:05,-78.47942631,-0.16778112,-78.53978628,-0.25014616,N,2117,15870.26776
16234,Quito,31-08-16 1:31,-78.44739463,-0.107807544,-78.41703338,-0.119985,N,499,4730.081926
16235,Quito,24-11-16 11:27,-78.50994656,-0.194530766,-78.51097731,-0.193040204,N,44,280.355829
16236,Quito,27-12-16 5:38,-78.4846745,-0.1712723,-78.47135511,-0.136025333,N,670,5400.326357
16237,Quito,04-05-17 5:33,-78.51453126,-0.234885508,-78.52073896,-0.248934,N,285,2252.379599
16238,Quito,28-11-16 10:17,-78.47847077,-0.148785738,-78.48483111,-0.205497557,N,655,7013.300976
16239,Quito,30-04-17 6:36,-78.48007048,-0.176925393,-78.52571579,-0.22667737,N,1271,10607.67072
16240,Quito,13-01-17 9:57,-78.4763044,-0.089607809,-78.4571198,-0.108292851,N,619,4210.90975
16241,Quito,29-07-16 6:13,-78.49629969,-0.250756269,-78.5377717,-0.286466123,N,1290,8582.188544
16242,Quito,21-12-16 5:35,-78.48177797,-0.173911092,-78.4976988,-0.143107173,N,785,5195.547023
16243,Quito,02-06-17 7:15,-78.51567778,-0.18078523,-78.51605111,-0.21548379,N,680,3899.816019
16244,Quito,11-11-16 11:49,-78.50206592,-0.2032591,-78.49423594,-0.2100182,N,197,1622.226202
16245,Quito,02-02-17 2:54,-78.53519884,-0.385972497,-78.46127352,-0.131306501,N,4284,36537.50091
16246,Quito,23-01-17 6:48,-78.5047683,-0.135902192,-78.51376776,-0.21743822,N,1057,10067.08365
16247,Quito,12-07-16 4:58,-78.45030038,-0.15928468,-78.50336382,-0.183118126,N,1258,8550.521055
16248,Quito Cabify Lite,23-12-16 4:14,-78.49102393,-0.115440281,-78.47522662,-0.129743,N,381,3346.967336
16249,Quito,01-07-16 5:25,-78.4627234,-0.159580593,-78.48458322,-0.190975312,N,414,5921.625915
16250,Quito,28-07-16 8:32,-78.46554013,-0.137005222,-78.48339975,-0.196722364,N,901,8626.135728
16251,Quito,31-07-17 9:39,-78.48194354,-0.198125851,-78.46936012,-0.10066552,N,1071,12236.29838
16252,Quito,14-07-16 1:12,-78.50108942,-0.203960856,-78.51163479,-0.223096678,N,516,3300.390196
16253,Quito,09-04-17 8:03,-78.4610186,-0.105489664,-78.47456262,-0.165337529,N,822,8160.803211
16254,Quito,20-12-16 12:10,-78.47851247,-0.179821104,-78.48639516,-0.1645521,N,449,2574.346761
16255,Quito,26-05-17 6:31,-78.51116583,-0.184295876,-78.50461288,-0.20394754,N,350,2913.816387
16256,Quito,13-08-16 10:38,-78.48078668,-0.1927136,-78.4893188,-0.200356346,N,193,1798.557545
16257,Quito,20-09-16 10:37,-78.49227,-0.1226317,-78.48443168,-0.16912366,N,627,6041.249503
16258,Quito,28-07-16 8:14,-78.46971742,-0.136087516,-78.48446406,-0.16533624,N,681,4892.056362
16259,Quito,05-02-17 1:41,-78.57532569,-0.281013112,-78.55865281,-0.287297312,N,437,2552.688775
16260,Quito,10-11-16 9:22,-78.50496267,-0.176796597,-78.49563626,-0.207101354,N,671,4406.780253
16261,Quito,03-04-17 6:02,-78.47503223,-0.170432677,-78.47796316,-0.0945325,N,983,8765.618056
16262,Quito,23-10-16 7:41,-78.46966804,-0.10138678,-78.44209657,-0.132090668,N,627,6479.919299
16263,Quito,02-02-17 8:37,-78.46219255,-0.13495749,-78.46584248,-0.1581298,N,407,2982.49631
16264,Quito,01-02-17 11:12,-78.4900721,-0.17112477,-78.53046373,-0.240871472,N,804,12246.80342
16265,Quito,19-06-17 7:53,-78.493368,-0.195529033,-78.48523286,-0.133539806,N,934,7797.469258
16266,Quito,14-09-16 10:50,-78.50724697,-0.182656462,-78.48767126,-0.1880683,N,325,2778.477708
16267,Quito,04-04-17 6:37,-78.52789802,-0.273200051,-78.45625048,-0.320682608,N,2313,13246.57091
16268,Quito,17-03-17 8:06,-78.50224411,-0.183923141,-78.48314132,-0.19729632,N,385,3611.152458
16269,Quito,20-10-16 9:12,-78.5049142,-0.176997879,-78.47207009,-0.164071702,N,796,5089.405963
16270,Quito,15-12-16 7:06,-78.51063631,-0.211932717,-78.4846635,-0.169982209,N,765,7552.708906
16271,Quito,07-06-17 10:54,-78.48144078,-0.19467494,-78.48955144,-0.21910744,N,478,3618.629083
16272,Quito,22-03-17 6:28,-78.46837668,-0.155886382,-78.46416832,-0.129954,N,504,3351.495321
16273,Quito,02-08-16 8:43,-78.49396105,-0.125651738,-78.48009955,-0.171228628,N,698,6609.243916
16274,Quito,24-01-17 8:26,-78.46061808,-0.106821986,-78.48340582,-0.1047373,N,409,2765.683133
16275,Quito,02-02-17 12:09,-78.46149442,-0.105792496,-78.48944896,-0.1231122,N,640,5034.260512
16276,Quito,14-11-16 3:11,-78.42308393,-0.090088461,-78.44172379,-0.09174853,N,388,2257.246679
16277,Quito,23-07-17 4:03,-78.45863597,-0.10440614,-78.49296457,-0.117183024,N,712,5237.884514
16278,Quito,18-02-17 11:00,-78.4785758,-0.181927017,-78.49374485,-0.171373137,N,361,2860.250398
16279,Quito,18-03-17 4:32,-78.54936506,-0.349742715,-78.55732266,-0.350676,N,146,988.6044955
16280,Quito,09-11-16 9:13,-78.45957845,-0.140004538,-78.4798013,-0.14396586,N,351,2689.149987
16281,Quito,08-07-17 7:30,-78.5320735,-0.225653,-78.5032252,-0.1843907,N,1394,7795.918146
16282,Quito,28-12-16 9:20,-78.56347465,-0.312601804,-78.55834079,-0.314260597,N,132,755.2993005
16283,Quito,22-12-16 9:37,-78.51951665,-0.278490222,-78.49698363,-0.247291519,N,765,5974.666171
16284,Quito,29-07-16 9:54,-78.47623852,-0.16132178,-78.4791463,-0.12167682,N,509,4731.647521
16285,Quito,11-03-17 7:45,-78.56157234,-0.288006246,-78.55071462,-0.32308732,N,595,5108.145388
16286,Quito,06-07-16 12:46,-78.47924074,-0.288290816,-78.52680476,-0.26466308,N,1366,7916.095164
16287,Quito,20-05-17 12:32,-78.48875794,-0.102582372,-78.46665151,-0.080275178,N,589,4938.566165
16288,Quito,28-06-16 8:52,-78.48128456,-0.200828924,-78.46280385,-0.162876032,N,615,6275.117812
16289,Quito,03-09-16 7:07,-78.49796488,-0.162885842,-78.49531532,-0.16053,N,52,556.5736104
16290,Quito,17-04-17 5:44,-78.46751303,-0.16362249,-78.48042528,-0.203294224,N,987,5847.065865
16291,Quito,11-11-16 4:29,-78.4353377,-0.217674784,-78.43865189,-0.197172569,N,422,2648.260815
16292,Quito,26-02-17 10:26,-78.43714727,-0.082554392,-78.42638343,-0.098283586,N,463,2945.889698
16293,Quito,17-07-16 11:51,-78.48406242,-0.121626653,-78.49419503,-0.130403835,N,241,2102.669417
16294,Quito,31-03-17 8:58,-78.48624643,-0.170153241,-78.48298645,-0.210722316,N,764,4873.567586
16295,Quito,24-12-16 10:40,-78.56070526,-0.287138742,-78.49007359,-0.157166534,N,1701,22306.03467
16296,Quito,28-12-16 6:22,-78.50029985,-0.158734302,-78.466239,-0.14060034,N,734,5803.783593
16297,Quito,26-01-17 10:12,-78.50389783,-0.183801955,-78.49233602,-0.17345732,N,288,2435.878901
16298,Quito,16-01-17 7:21,-78.48751282,-0.170455422,-78.5066704,-0.14125652,N,818,5376.985666
16299,Quito,25-05-17 1:40,-78.4244307,-0.086430632,-78.47809604,-0.10081912,N,919,7567.234068
16300,Quito,16-01-17 8:11,-78.48384084,-0.202734718,-78.48045881,-0.189230039,N,234,1877.713716
16301,Quito,10-04-17 9:21,-78.49739748,-0.126962714,-78.47795624,-0.195062755,N,1264,9734.141496
16302,Quito,24-03-17 4:23,-78.47502302,-0.17676806,-78.49121373,-0.201003704,N,809,4495.196486
16303,Quito,05-06-17 11:24,-78.50176256,-0.218222485,-78.49859632,-0.21392234,N,120,830.2217034
16304,Quito,11-10-16 9:36,-78.48690697,-0.094911118,-78.49204425,-0.120211505,N,608,3384.513661
16305,Quito,30-01-17 3:22,-78.52726196,-0.244243967,-78.53354054,-0.23314653,N,329,1932.119014
16306,Quito,28-12-16 1:13,-78.47798675,-0.090884493,-78.4953057,-0.176214,N,1239,11413.98489
16307,Quito,15-06-17 10:15,-78.47844058,-0.206828121,-78.47954386,-0.20892428,N,37,355.7608936
16308,Quito,02-01-17 12:20,-78.54214135,-0.300380521,-78.54493493,-0.284886829,N,242,2033.447752
16309,Quito,20-06-17 5:10,-78.44207595,-0.196179895,-78.49613082,-0.208323481,N,1277,7360.896326
16310,Quito,16-12-16 3:06,-78.48416791,-0.167960582,-78.49121768,-0.10470642,N,1147,7817.437162
16311,Quito,05-01-17 5:47,-78.48070905,-0.176605112,-78.54105306,-0.24194194,N,2292,13975.03933
16312,Quito,31-05-17 10:39,-78.46505541,-0.128213441,-78.48108946,-0.14537606,N,412,3691.296696
16313,Quito,15-10-16 4:54,-78.48702132,-0.185104016,-78.46523321,-0.130812111,N,712,8459.698896
16314,Quito,03-07-17 11:26,-78.50816829,-0.207311534,-78.50063131,-0.19291046,N,326,2439.393933
16315,Quito,30-01-17 1:57,-78.49490696,-0.187134076,-78.50504003,-0.198375263,N,394,2376.703416
16316,Quito,14-11-16 7:22,-78.50105503,-0.139885549,-78.46405422,-0.0669826,N,1115,12220.72839
16317,Quito,25-08-16 12:16,-78.4791007,-0.1010636,-78.48989317,-0.199750574,N,1254,12173.55721
16318,Quito,27-07-17 11:43,-78.49076012,-0.171576391,-78.50424944,-0.18522312,N,390,3017.384545
16319,Quito,16-07-16 7:30,-78.45875341,-0.299472826,-78.45644048,-0.27309762,N,501,3189.971548
16320,Quito,06-02-17 10:02,-78.52186928,-0.252497979,-78.55301458,-0.25626802,N,552,3882.374956
16321,Quito,18-07-16 11:27,-78.52457638,-0.23265274,-78.49767652,-0.21375572,N,813,5092.356053
16322,Quito,16-04-17 7:33,-78.49303766,-0.21790834,-78.51916198,-0.24279134,N,599,5671.734197
16323,Quito,16-09-16 11:10,-78.54490141,-0.285483394,-78.52680581,-0.254917554,N,670,5410.87936
16324,Quito,15-12-16 12:07,-78.4875871,-0.197764648,-78.47815138,-0.18089222,N,251,2925.326289
16325,Quito,29-12-16 9:14,-78.49033755,-0.10434287,-78.47074179,-0.128545926,N,774,4870.202176
16326,Quito,27-03-17 4:23,-78.46923145,-0.144509689,-78.46566004,-0.105493716,N,583,4735.500282
16327,Quito,20-05-17 7:25,-78.48592227,-0.124047043,-78.48436107,-0.198472626,N,1428,8449.344784
16328,Quito,09-09-16 7:37,-78.54145463,-0.287424296,-78.55274542,-0.31412598,N,436,4224.554949
16329,Quito,02-08-16 7:11,-78.50189703,-0.159067402,-78.50937831,-0.219481918,N,658,7549.66441
16330,Quito,31-12-16 10:52,-78.52645593,-0.274604023,-78.51987439,-0.252632532,N,371,3174.94457
16331,Quito,13-05-17 7:31,-78.47722955,-0.158292469,-78.50411632,-0.13174642,N,642,5941.446868
16332,Quito,03-02-17 1:57,-78.46335309,-0.13667492,-78.4734305,-0.14256132,N,218,1775.091511
16333,Quito,25-12-16 7:23,-78.49216304,-0.255973355,-78.47658104,-0.142041514,N,2203,14401.2655
16334,Quito,28-02-17 10:06,-78.50673722,-0.228924299,-78.49973322,-0.200249347,N,679,3967.3128
16335,Quito,21-10-16 11:33,-78.47835281,-0.195784681,-78.48749602,-0.20674242,N,240,2235.117542
16336,Quito,21-12-16 12:44,-78.48238302,-0.126071676,-78.50034332,-0.14350912,N,592,3936.04393
16337,Quito,24-07-17 6:01,-78.49760073,-0.194135686,-78.5068769,-0.11419242,N,1073,9920.743093
16338,Quito,23-03-17 9:52,-78.48052126,-0.205800411,-78.47841902,-0.19620438,N,143,1300.786522
16339,Quito,20-06-17 10:16,-78.48293675,-0.150105594,-78.49059096,-0.1990527,N,784,6293.776594
16340,Quito,20-10-16 5:21,-78.4964967,-0.1394083,-78.49392747,-0.118176274,N,383,2646.577695
16341,Quito,26-11-16 1:58,-78.45187047,-0.160578191,-78.47752819,-0.170689288,N,468,3977.299826
16342,Quito,08-10-16 6:03,-78.49578093,-0.257718832,-78.53144804,-0.24027598,N,945,5905.518819
16343,Quito,10-01-17 11:03,-78.47854712,-0.1614044,-78.45662656,-0.104759466,N,1009,8736.07385
16344,Quito,23-12-16 8:30,-78.48691623,-0.18304827,-78.48628555,-0.19366705,N,169,1250.882767
16345,Quito,17-08-16 7:16,-78.52020589,-0.2711357,-78.5253747,-0.264866201,N,185,1271.875558
16346,Quito,17-07-17 10:20,-78.51098328,-0.208135369,-78.49531728,-0.189725128,N,383,3789.092682
16347,Quito,02-10-16 7:25,-78.50159825,-0.158873492,-78.51047434,-0.20614366,N,950,6243.175298
16348,Quito,16-11-16 10:12,-78.46262663,-0.130376656,-78.4797581,-0.17915474,N,980,7328.803395
16349,Quito,08-09-16 6:13,-78.4375087,-0.198756535,-78.41594762,-0.219379495,N,518,4690.636446
16350,Quito,13-06-17 11:00,-78.50496418,-0.113110687,-78.50438798,-0.11074002,N,24,327.6761782
16351,Quito,12-10-16 11:23,-78.47992482,-0.179112636,-78.49049832,-0.19077278,N,341,2472.26316
16352,Quito,26-10-16 1:02,-78.4865931,-0.180893797,-78.48847266,-0.20281674,N,315,2646.716165
16353,Quito,14-09-16 3:23,-78.50482393,-0.180503346,-78.49311764,-0.138047872,N,536,6022.506033
16354,Quito,10-09-16 5:40,-78.50816,-0.191063863,-78.47992593,-0.1794123,N,501,4435.063063
16355,Quito,26-09-16 5:05,-78.53658864,-0.274705542,-78.53674657,-0.272187505,N,51,297.554537
16356,Quito,07-12-16 8:08,-78.50479894,-0.180442888,-78.50090321,-0.203528108,N,316,3000.142763
16357,Quito,22-06-17 11:13,-78.49768599,-0.133500484,-78.49952366,-0.10596402,N,333,3266.254524
16358,Quito,10-01-17 7:12,-78.52189508,-0.260970567,-78.51360623,-0.247157301,N,286,2457.633529
16359,Quito,23-07-16 12:51,-78.49385484,-0.134484939,-78.53285132,-0.24249604,N,859,16346.48503
16360,Quito,23-01-17 9:08,-78.50238464,-0.190304908,-78.49163902,-0.104256307,N,775,10763.02005
16361,Quito,18-05-17 11:06,-78.47971568,-0.20027277,-78.48556482,-0.205300788,N,193,1209.481133
16362,Quito,05-10-16 10:33,-78.50490961,-0.177052685,-78.47307648,-0.168116474,N,780,4533.326865
16363,Quito,18-03-17 10:27,-78.50518784,-0.1120939,-78.56176274,-0.296009114,N,2616,26741.26877
16364,Quito,07-10-16 8:16,-78.48642185,-0.18027303,-78.48323588,-0.11100248,N,1178,8056.795407
16365,Quito,31-05-17 6:17,-78.48611048,-0.107293537,-78.4595678,-0.102402978,N,518,3495.211314
16366,Quito,18-12-16 9:26,-78.509295,-0.186916049,-78.47953868,-0.170206,N,656,5166.806559
16367,Quito,22-11-16 2:43,-78.47902176,-0.153349835,-78.48392537,-0.15895931,N,148,1168.999254
16368,Quito,14-09-16 7:36,-78.54761848,-0.260192981,-78.5538887,-0.304541797,N,844,5628.572596
16369,Quito,09-10-16 11:46,-78.48620331,-0.237003811,-78.45457127,-0.285108725,N,801,8866.315464
16370,Quito,23-03-17 7:55,-78.50658302,-0.20500998,-78.492207,-0.19410134,N,375,2811.515681
16371,Quito,08-08-16 1:02,-78.50563556,-0.180924695,-78.50400418,-0.151780238,N,439,3422.11677
16372,Quito,30-06-17 8:30,-78.49857859,-0.154965928,-78.49523126,-0.140068614,N,242,2028.710028
16373,Quito,03-09-16 7:26,-78.48415319,-0.175568578,-78.45362078,-0.096035304,N,1109,12238.73036
16374,Quito,16-09-16 12:40,-78.48375579,-0.1291906,-78.46949824,-0.12255206,N,409,2323.534725
16375,Quito,11-11-16 6:19,-78.50938648,-0.212188646,-78.49018404,-0.197181328,N,533,3803.937478
16376,Quito,08-01-17 7:10,-78.54427814,-0.258053349,-78.55598286,-0.293592462,N,489,5253.261471
16377,Quito,06-08-16 7:52,-78.46798254,-0.132965562,-78.50519358,-0.08581538,N,1151,9380.528726
16378,Quito,11-03-17 6:33,-78.47791698,-0.17737217,-78.47181036,-0.12150914,N,1201,6890.706904
16379,Quito,19-01-17 12:03,-78.49247918,-0.174629486,-78.50506098,-0.21637704,N,479,6041.142515
16380,Quito,14-11-16 5:47,-78.48354022,-0.159262606,-78.49368826,-0.135153395,N,307,3809.227994
16381,Quito,30-09-16 2:06,-78.42018395,-0.135929728,-78.49418897,-0.267510634,N,2973,22860.08973
16382,Quito,16-05-17 10:59,-78.47635095,-0.183788916,-78.48011063,-0.188173491,N,81,905.5981294
16383,Quito,18-08-16 7:12,-78.48214852,-0.203058867,-78.5042568,-0.206712507,N,346,2864.579488
16384,Quito,23-05-17 9:54,-78.47382726,-0.16180168,-78.46904838,-0.12921222,N,476,4155.167706
16385,Quito,24-02-17 12:33,-78.46230697,-0.158296697,-78.49384138,-0.21001478,N,1084,9257.241832
16386,Quito,17-06-17 1:46,-78.43246272,-0.093485931,-78.44033402,-0.07544966,N,300,2880.789443
16387,Quito,28-10-16 7:31,-78.4948505,-0.194957198,-78.55885436,-0.324075927,N,2500,21474.21047
16388,Quito,29-07-16 2:23,-78.50533415,-0.180802639,-78.4797434,-0.17931428,N,468,3011.045228
16389,Quito,13-03-17 11:23,-78.51780479,-0.236879122,-78.51192257,-0.220591621,N,413,2465.155609
16390,Quito,05-11-16 12:09,-78.48446164,-0.200764359,-78.51925784,-0.19134122,N,772,4916.942744
16391,Quito,13-09-16 10:59,-78.50712377,-0.143397425,-78.50263556,-0.11661878,N,379,3476.713861
16392,Quito,06-06-17 5:41,-78.427662,-0.08888134,-78.43807466,-0.09681302,N,185,2039.796148
16393,Quito,08-07-16 12:00,-78.52356798,-0.231923001,-78.50884312,-0.22109386,N,441,2841.461313
16394,Quito,05-05-17 12:02,-78.46176392,-0.146318807,-78.47275964,-0.17348748,N,489,4243.682669
16395,Quito,28-12-16 3:08,-78.52585829,-0.270256864,-78.55704984,-0.295025609,N,871,6222.46234
16396,Quito,15-12-16 8:15,-78.43395166,-0.21907172,-78.43531891,-0.1956433,N,484,2757.151966
16397,Quito,20-01-17 10:04,-78.47937126,-0.159585905,-78.48315404,-0.192811193,N,574,4115.107894
16398,Quito,24-03-17 3:41,-78.43629805,-0.099011362,-78.45075912,-0.112087672,N,483,3062.015277
16399,Quito,04-11-16 9:23,-78.48262812,-0.189261,-78.5131095,-0.223538,N,581,7200.784822
16400,Quito,22-05-17 4:42,-78.48095764,-0.125359456,-78.4779136,-0.170615946,N,750,5370.772911
16401,Quito,26-03-17 2:48,-78.50384782,-0.11880311,-78.46614002,-0.153221,N,723,8020.001758
16402,Quito,11-07-16 12:05,-78.48347592,-0.146064669,-78.48166503,-0.119117234,N,375,3197.780123
16403,Quito,27-07-17 5:18,-78.5364301,-0.284773471,-78.55122879,-0.271427503,N,443,3129.523588
16404,Quito,15-04-17 6:49,-78.48579337,-0.177776916,-78.49001804,-0.20428534,N,432,3417.362446
16405,Quito,16-01-17 9:21,-78.49896879,-0.134336474,-78.50017031,-0.105773643,N,343,3309.64452
16406,Quito,09-12-16 5:12,-78.50299671,-0.131686417,-78.48133068,-0.17916914,N,926,7688.984279
16407,Quito,12-07-16 7:13,-78.49007872,-0.158599094,-78.47603462,-0.153290946,N,365,2151.865929
16408,Quito,20-07-17 10:53,-78.477305,-0.1648967,-78.49185198,-0.20128566,N,442,5663.811413
16409,Quito,22-07-17 8:11,-78.51743626,-0.276860979,-78.55189019,-0.27943635,N,661,4117.425215
16410,Quito,16-07-16 9:06,-78.46791499,-0.075911066,-78.4903794,-0.114659314,N,901,6806.5343
16411,Quito,30-07-16 7:15,-78.49344018,-0.206618738,-78.51140848,-0.22594386,N,455,4146.826251
