id,vendor_id,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_estimated,distance_m,wait_sec
7170,Quito,30-03-17 2:07,-78.45914423,-0.162699385,-78.48824534,-0.191584105,N,515,6447.717446,350
7171,Quito,28-07-16 10:23,-78.50278525,-0.159931529,-78.48841634,-0.1794531,N,663,3768.443419,303
7172,Quito,16-03-17 3:20,-78.48743599,-0.17529473,-78.49468902,-0.18185066,N,263,1535.482678,169
7173,Quito,28-10-16 11:59,-78.49450181,-0.179565999,-78.50541018,-0.24433442,N,1213,8414.869286,464
7174,Quito,29-11-16 1:08,-78.50736748,-0.18255233,-78.48854758,-0.200470175,N,495,4085.040401,339
7175,Quito,12-12-16 8:42,-78.47623517,-0.140084792,-78.47024849,-0.144315038,N,196,1136.068398,91
7176,Quito,11-11-16 8:34,-78.49311366,-0.17034102,-78.48889039,-0.184988189,N,249,2098.29523,463
7177,Quito,27-07-17 5:45,-78.48607597,-0.177836488,-78.5171027,-0.22752114,N,1188,8974.679491,430
7178,Quito,26-07-16 7:46,-78.4885773,-0.1703009,-78.47191387,-0.164129409,N,268,2539.119351,513
7179,Quito,23-01-17 8:45,-78.5644268,-0.285676331,-78.55481142,-0.295812159,N,234,2196.221126,230
7180,Quito,06-12-16 3:58,-78.49402051,-0.119754974,-78.49362916,-0.10582833,N,274,1592.088469,101
7181,Quito,11-07-16 6:46,-78.48246345,-0.136455322,-78.48566527,-0.153304231,N,199,2229.537897,72
7182,Quito,04-12-16 4:46,-78.48957184,-0.110216956,-78.42303782,-0.090122617,N,854,9632.620522,120
7183,Quito,13-07-17 2:11,-78.46935763,-0.135775241,-78.47487861,-0.161583917,N,431,3483.697468,184
7184,Quito,03-10-16 9:41,-78.52810228,-0.249526304,-78.53421533,-0.255636328,N,222,1359.136945,35
7185,Quito,28-07-17 7:30,-78.48726676,-0.130911364,-78.48446796,-0.1525583,N,359,2718.241173,239
7186,Quito,24-07-16 8:23,-78.33920473,-0.18914279,-78.44359839,-0.189140168,N,1195,11608.27339,154
7187,Quito,16-01-17 7:41,-78.46348112,-0.16140117,-78.48060191,-0.183266861,N,494,4335.090683,338
7188,Quito,08-07-16 9:36,-78.53170054,-0.24943586,-78.54954948,-0.31863396,N,1532,9679.17042,621
7189,Quito,27-08-16 7:14,-78.47481059,-0.104108989,-78.47343726,-0.154246101,N,710,5727.699273,336
7190,Quito,06-01-17 3:38,-78.47019376,-0.129981326,-78.47584312,-0.088102275,N,576,5284.916708,272
7191,Quito,16-09-16 9:46,-78.50433141,-0.203359969,-78.50070526,-0.199727526,N,70,807.1157194,51
7192,Quito,12-07-16 3:50,-78.48377471,-0.117890257,-78.47264641,-0.095658055,N,395,3709.516018,142
7193,Quito,04-12-16 8:58,-78.47965198,-0.1771619,-78.49433554,-0.12089292,N,1047,7889.554675,412
7194,Quito,13-04-17 5:39,-78.50029076,-0.10453628,-78.48343749,-0.193285284,N,1232,11742.43455,578
7195,Quito,01-02-17 7:53,-78.4727931,-0.138668332,-78.4828874,-0.150046676,N,342,2387.645319,156
7196,Quito,16-08-16 8:37,-78.48593835,-0.160797571,-78.47842778,-0.137373547,N,216,3439.766409,174
7197,Quito,14-12-16 8:44,-78.50590798,-0.181187655,-78.46198461,-0.162314417,N,987,6982.640529,955
7198,Quito,13-01-17 9:23,-78.53016251,-0.278947917,-78.54273042,-0.290387687,N,452,2669.515568,252
7199,Quito,22-10-16 5:53,-78.4515165,-0.259925616,-78.43948457,-0.287364238,N,395,4388.911618,109
7200,Quito,09-12-16 7:38,-78.52107618,-0.125877452,-78.4856866,-0.171837261,N,1258,9045.629177,584
7201,Quito,02-05-17 9:52,-78.48200698,-0.19615615,-78.48834931,-0.191666081,N,143,1204.503289,178
7202,Quito,11-01-17 9:50,-78.4997378,-0.135713228,-78.47914205,-0.182014781,N,882,7438.634568,520
7203,Quito,07-10-16 7:45,-78.48464781,-0.169297337,-78.5002348,-0.16108506,N,442,2646.349796,395
7204,Quito,02-07-16 12:53,-78.5551117,-0.328417403,-78.54492826,-0.256053467,N,900,9178.830432,540
7205,Quito,08-07-16 8:34,-78.49341983,-0.191576072,-78.48932362,-0.20181914,N,246,1594.452367,88
7206,Quito,13-04-17 10:14,-78.52170511,-0.2526304,-78.5221997,-0.245524718,N,127,845.1110698,69
7207,Quito,26-07-17 4:17,-78.46070517,-0.097968127,-78.47194013,-0.089253264,N,325,2218.316984,55
7208,Quito,28-04-17 8:18,-78.47230113,-0.134139591,-78.50692619,-0.181397629,N,1223,9104.974272,362
7209,Quito,21-04-17 10:30,-78.52379523,-0.241023452,-78.49352691,-0.205550638,N,1092,7310.050193,251
7210,Quito,27-12-16 6:45,-78.4878263,-0.1871944,-78.54075908,-0.287645083,N,2816,17055.43145,182
7211,Quito,19-05-17 5:34,-78.4749911,-0.1615635,-78.4595878,-0.162665216,N,293,1835.267102,236
7212,Quito,02-08-16 9:25,-78.47102586,-0.16050818,-78.4982256,-0.14617362,N,676,4618.391574,274
7213,Quito,13-06-17 2:32,-78.4971944,-0.126973,-78.49402624,-0.13384564,N,129,1116.485154,124
7214,Quito Cabify Lite,10-07-17 9:48,-78.49804766,-0.18951616,-78.48969583,-0.207603311,N,492,2939.875564,374
7215,Quito,13-07-16 6:30,-78.55250696,-0.276272,-78.55935836,-0.28431962,N,134,1656.686579,57
7216,Quito,27-10-16 12:14,-78.4880124,-0.1919335,-78.4881945,-0.19202984,N,9,30.96100176,34
7217,Quito,26-06-16 7:31,-78.42189551,-0.099252812,-78.42498895,-0.096717252,N,52,625.9161969,52
7218,Quito Cabify Lite,07-03-17 6:44,-78.48363947,-0.237402852,-78.44292629,-0.335779373,N,1199,15466.02979,1396
7219,Quito,05-12-16 1:56,-78.50764114,-0.185973878,-78.48973766,-0.172249,N,419,3516.902423,126
7220,Quito,20-03-17 8:05,-78.47048646,-0.12981922,-78.47981313,-0.199837224,N,1097,8822.721926,958
7221,Quito,06-01-17 10:59,-78.50496846,-0.135695422,-78.4730645,-0.167716065,N,938,7108.081777,344
7222,Quito,12-03-17 8:26,-78.471832,-0.165860089,-78.51341832,-0.216498444,N,1732,10254.89631,252
7223,Quito,07-11-16 11:35,-78.49524292,-0.2067124,-78.48613788,-0.21289876,N,262,1700.319512,129
7224,Quito,18-05-17 8:02,-78.50815664,-0.220012839,-78.485302,-0.17449536,N,830,7602.614551,477
7225,Quito,28-04-17 6:25,-78.45854626,-0.103403162,-78.48466701,-0.13419064,N,841,6327.901808,215
7226,Quito,26-10-16 8:13,-78.47010552,-0.136553887,-78.48681071,-0.136520469,N,295,1861.242871,321
7227,Quito,13-05-17 11:51,-78.47236662,-0.171630132,-78.4942305,-0.198810522,N,471,5453.462937,290
7228,Quito,21-12-16 10:32,-78.5118217,-0.22049632,-78.484796,-0.171881844,N,788,8410.781333,628
7229,Quito,18-05-17 6:56,-78.48219402,-0.176315,-78.49779898,-0.14976336,N,824,4687.591829,1009
7230,Quito,03-02-17 10:55,-78.49451232,-0.14676676,-78.51871896,-0.191540881,N,870,7670.302022,395
7231,Quito,25-05-17 5:27,-78.47968092,-0.179051822,-78.49648759,-0.151515445,N,772,4930.712914,550
7232,Quito,05-03-17 1:08,-78.50473197,-0.134105731,-78.49156219,-0.104292458,N,452,4779.493015,99
7233,Quito,06-06-17 8:22,-78.50816227,-0.21247003,-78.50246281,-0.207056264,N,210,1235.730256,250
7234,Quito,08-03-17 10:42,-78.47810447,-0.195466132,-78.47236784,-0.163803795,N,406,4158.572233,630
7235,Quito,05-08-16 6:57,-78.5037572,-0.150548881,-78.49251059,-0.211793493,N,724,8060.651138,112
7236,Quito,02-10-16 5:53,-78.49020032,-0.198008708,-78.51235298,-0.2123275,N,500,4055.425805,234
7237,Quito,02-07-17 9:51,-78.46067497,-0.097962994,-78.49075403,-0.162464205,N,944,10516.84133,301
7238,Quito,30-05-17 6:46,-78.47767555,-0.163382603,-78.48335214,-0.21214128,N,864,6052.923398,574
7239,Quito,26-07-17 11:55,-78.55371883,-0.317598811,-78.53807532,-0.27266034,N,654,6736.382728,107
7240,Quito,09-09-16 6:56,-78.54918269,-0.354907188,-78.54481191,-0.284721104,N,1249,8290.335972,613
7241,Quito,12-03-17 4:34,-78.45694468,-0.063363533,-78.49200979,-0.107823819,N,462,8842.817964,50
7242,Quito,09-02-17 11:54,-78.49248846,-0.194309279,-78.48149658,-0.179593407,N,405,2858.564308,285
7243,Quito,23-07-16 7:37,-78.46484792,-0.12960633,-78.47479432,-0.168763027,N,530,5460.012824,72
7244,Quito,07-12-16 1:11,-78.50459329,-0.176617018,-78.48734554,-0.162557524,N,588,3481.197087,173
7245,Quito,16-08-16 9:50,-78.49852162,-0.089053376,-78.52120823,-0.126027336,N,654,6633.950158,50
7246,Quito,12-10-16 10:26,-78.49434148,-0.20773034,-78.48900348,-0.20396488,N,74,1012.254666,4
7247,Quito,27-07-17 5:25,-78.46034122,-0.096715158,-78.47023654,-0.09139626,N,291,1691.742579,26
7248,Quito,25-01-17 12:28,-78.47276452,-0.068226031,-78.46573216,-0.164921889,N,1423,11534.05087,471
7249,Quito,20-02-17 7:29,-78.46675313,-0.146988265,-78.5038442,-0.211503973,N,1155,11298.14438,611
7250,Quito,14-06-17 11:57,-78.480514,-0.20034666,-78.48776666,-0.18934534,N,334,2029.745037,796
7251,Quito,28-06-17 7:42,-78.47787386,-0.164175212,-78.49684457,-0.182172716,N,393,4110.669283,109
7252,Quito,29-11-16 3:25,-78.48431742,-0.153302708,-78.50463956,-0.180221231,N,516,5252.914276,315
7253,Quito,05-08-16 10:36,-78.51006599,-0.203972263,-78.47489495,-0.184807631,N,688,6041.826201,379
7254,Quito,28-10-16 6:41,-78.48260878,-0.199850071,-78.47636352,-0.171737015,N,466,3820.466446,521
7255,Quito,29-08-16 10:50,-78.50887593,-0.144833658,-78.48793691,-0.169131463,N,691,5030.097402,155
7256,Quito,20-10-16 8:13,-78.47168412,-0.171436531,-78.48223873,-0.198453405,N,486,4177.753266,460
7257,Quito,11-05-17 11:32,-78.48043419,-0.125085818,-78.480243,-0.122899,N,359723,264.4225057,0
7258,Quito,06-09-16 12:04,-78.51498642,-0.22444088,-78.52089761,-0.219013267,N,120,1260.812316,6
7259,Quito,01-10-16 12:47,-78.45264786,-0.102166424,-78.4378838,-0.0947005,N,196,2471.859033,90
7260,Quito,16-03-17 12:31,-78.45920161,-0.1625616,-78.48139354,-0.169922126,N,427,3286.073626,299
7261,Quito,17-12-16 5:29,-78.50792982,-0.239715968,-78.55466538,-0.280223954,N,1255,9700.99471,426
7262,Quito,19-05-17 10:29,-78.4974522,-0.171015003,-78.4873387,-0.16247738,N,270,2073.905393,119
7263,Quito,13-07-16 6:40,-78.50721003,-0.182412741,-78.49168211,-0.104829071,N,1342,10353.52677,429
7264,Quito,23-10-16 9:58,-78.49414152,-0.161198115,-78.50969719,-0.108885714,N,793,7546.578233,109
7265,Quito,18-11-16 6:13,-78.5323394,-0.24192804,-78.5258987,-0.2585667,N,295,2566.301459,125
7266,Quito,03-05-17 12:00,-78.50664602,-0.209693796,-78.50568388,-0.1870844,N,457,2621.034643,88
7267,Quito,04-01-17 1:17,-78.52012408,-0.245698369,-78.54291842,-0.254209809,N,448,3481.020894,223
7268,Quito,25-10-16 11:44,-78.42190322,-0.100290359,-78.41245508,-0.06349013,N,740,5142.583265,71
7269,Quito,23-05-17 6:17,-78.49831608,-0.17623428,-78.50094106,-0.1508518,N,409,3114.286079,175
7270,Quito,24-06-17 2:35,-78.45945234,-0.10323973,-78.49976235,-0.105353922,N,807,4717.349538,184
7271,Quito,07-09-16 1:20,-78.48562066,-0.175367044,-78.48794816,-0.18880784,N,184,1753.353288,153
7272,Quito,30-06-16 12:58,-78.4686233,-0.166874648,-78.47102602,-0.129153779,N,462,4461.538751,339
7273,Quito,12-08-16 11:10,-78.4925235,-0.142324638,-78.48541166,-0.160444049,N,318,2805.584246,973
7274,Quito,19-11-16 12:12,-78.48785643,-0.187408602,-78.53851619,-0.255111402,N,1220,13161.28627,43
7275,Quito,13-03-17 8:54,-78.48986839,-0.250517312,-78.51541875,-0.220932405,N,843,6130.735397,324
7276,Quito,08-01-17 4:36,-78.50094798,-0.210725974,-78.507699,-0.22394766,N,246,2220.8587,39
7277,Quito,30-09-16 7:20,-78.47214452,-0.091334452,-78.49023941,-0.112854527,N,352,4404.980794,984
7278,Quito,18-10-16 1:57,-78.4591571,-0.162865651,-78.4965421,-0.208120979,N,1000,9189.168699,913
7279,Quito,17-01-17 7:01,-78.50667623,-0.215244519,-78.49541126,-0.185526081,N,407,4557.137376,171
7280,Quito,17-12-16 3:53,-78.4392609,-0.219021798,-78.4293553,-0.189847077,N,627,4345.524562,188
7281,Quito,12-09-16 12:22,-78.5413355,-0.25539544,-78.53307667,-0.248366242,N,154,1699.941764,35
7282,Quito,29-07-17 11:51,-78.46671,-0.16719,-78.47221564,-0.155976,N,289,1859.136537,429
7283,Quito,24-04-17 4:26,-78.47223385,-0.107568294,-78.46079,-0.057597797,N,1027,6828.961827,103
7284,Quito,30-07-16 7:25,-78.50630872,-0.181769693,-78.48756584,-0.198169172,N,530,3907.641305,126
7285,Quito,23-11-16 8:22,-78.47806828,-0.17743336,-78.47719054,-0.17552844,N,36,309.4172066,0
7286,Quito,07-03-17 2:36,-78.45914865,-0.1625959,-78.47452482,-0.180094789,N,355,3655.532064,362
7287,Quito,20-10-16 12:16,-78.46382114,-0.16347678,-78.49025464,-0.19025956,N,681,5917.368387,717
7288,Quito,09-01-17 4:39,-78.47517752,-0.181050666,-78.48538703,-0.195668502,N,458,2760.668822,332
7289,Quito,14-10-16 11:16,-78.4857428,-0.1364951,-78.50184471,-0.10809106,N,448,4948.830806,66
7290,Quito,28-04-17 8:33,-78.48281789,-0.149917401,-78.47952494,-0.128816076,N,255,2712.519343,59
7291,Quito,29-04-17 4:23,-78.48360715,-0.158989535,-78.47619718,-0.15441864,N,235,1332.208381,217
7292,Quito,26-09-16 12:07,-78.45986537,-0.127321731,-78.49711586,-0.161706231,N,1369,7965.437021,731
7293,Quito,01-10-16 7:26,-78.49050019,-0.111512799,-78.4878588,-0.155218169,N,495,5153.524719,152
7294,Quito,19-12-16 4:04,-78.45111454,-0.307948194,-78.44190196,-0.337217929,N,572,4279.023621,139
7295,Quito,02-09-16 8:40,-78.47683378,-0.19296587,-78.49042328,-0.20805624,N,259,3189.047597,218
7296,Quito,21-04-17 12:47,-78.5347807,-0.317745872,-78.5411873,-0.328002684,N,279,1852.876003,45
7297,Quito,11-03-17 12:40,-78.52718316,-0.24548866,-78.5247458,-0.26002156,N,149,1887.004328,657
7298,Quito,31-07-17 11:59,-78.49424567,-0.193855993,-78.49942563,-0.204136221,N,209,1719.091089,70
7299,Quito,05-05-17 9:41,-78.47979971,-0.178323942,-78.48377006,-0.1661196,N,241,1798.541163,203
7300,Quito,30-03-17 9:35,-78.48586112,-0.19315354,-78.4751833,-0.190268573,N,268,1508.106452,204
7301,Quito,07-09-16 11:42,-78.4970127,-0.20085254,-78.47941334,-0.182014547,N,407,4051.636459,246
7302,Quito,15-06-17 8:03,-78.51181434,-0.210630921,-78.48187365,-0.185573441,N,693,6115.49546,1051
7303,Quito,12-04-17 8:46,-78.48580176,-0.177092535,-78.48207203,-0.165240409,N,183,1732.620766,188
7304,Quito,04-10-16 11:02,-78.50299539,-0.145099894,-78.4792884,-0.186016,N,813,7185.751449,576
7305,Quito,24-08-16 1:07,-78.49046218,-0.255448292,-78.52892854,-0.318300489,N,901,11266.06736,146
7306,Quito,26-01-17 5:18,-78.51994539,-0.249270549,-78.50563281,-0.241960526,N,229,2404.308324,164
7307,Quito,30-07-16 7:50,-78.47970252,-0.201135187,-78.47373923,-0.171196019,N,497,3992.16654,215
7308,Quito,23-07-16 12:55,-78.53118034,-0.238873341,-78.54268338,-0.267462509,N,461,4458.038206,171
7309,Quito,29-04-17 11:03,-78.42589984,-0.207947441,-78.37416392,-0.208380646,N,604,5800.904784,252
7310,Quito,04-06-17 3:41,-78.55347712,-0.280735027,-78.56737845,-0.267992015,N,338,2962.697418,1
7311,Quito,29-06-16 7:29,-78.51005604,-0.207884799,-78.50562134,-0.21388902,N,138,1160.752093,35
7312,Quito,01-01-17 10:17,-78.52446592,-0.277336297,-78.53854378,-0.285770236,N,262,2503.178657,308
7313,Quito,21-06-17 8:07,-78.46242348,-0.16256084,-78.47756996,-0.17555256,N,337,3128.818306,388
7314,Quito,18-11-16 10:16,-78.51002332,-0.190019118,-78.49775934,-0.10550698,N,1201,10761.00588,1212
7315,Quito,21-01-17 1:22,-78.46439854,-0.302243649,-78.49392621,-0.309180606,N,533,4054.636754,189
7316,Quito,09-05-17 2:35,-78.4739343,-0.163690121,-78.47406246,-0.11097532,N,779,5875.868851,416
7317,Quito,29-11-16 4:06,-78.48834855,-0.20811934,-78.47327614,-0.18903872,N,530,3797.632524,228
7318,Quito,04-08-16 8:22,-78.49758711,-0.1585044,-78.48468218,-0.12140806,N,808,5559.881571,281
7319,Quito,17-03-17 11:46,-78.53999494,-0.265199882,-78.51957134,-0.245784446,N,700,4429.873714,292
7320,Quito,04-10-16 10:32,-78.50514536,-0.180668646,-78.47130623,-0.134021494,N,1019,8949.647732,463
7321,Quito,14-07-17 10:44,-78.48459928,-0.152948315,-78.51017902,-0.238027534,N,1073,12304.70427,270
7322,Quito,17-10-16 9:53,-78.47980946,-0.098085763,-78.41840217,-0.239205626,N,1212,22519.98196,71
7323,Quito,16-12-16 1:04,-78.48974162,-0.1015611,-78.46364442,-0.16390376,N,1638,9834.059186,1254
7324,Quito,19-07-17 1:59,-78.53247743,-0.251273524,-78.48908247,-0.172375906,N,1108,13598.26739,313
7325,Quito,16-11-16 2:57,-78.4856665,-0.294349908,-78.47318029,-0.32308709,N,517,4583.813743,0
7326,Quito,24-10-16 7:48,-78.53797327,-0.268127195,-78.54753496,-0.30884698,N,784,5591.03304,303
7327,Quito,05-12-16 11:13,-78.48906273,-0.109836421,-78.52364694,-0.30847234,N,3318,25932.88822,1248
7328,Quito,07-05-17 8:16,-78.50065462,-0.153939271,-78.50002868,-0.20456032,N,697,5698.405457,176
7329,Quito,06-10-16 2:17,-78.50531711,-0.180640695,-78.49119495,-0.189191323,N,366,2521.09159,158
7330,Quito,13-03-17 2:59,-78.4776029,-0.194691272,-78.48945026,-0.207416728,N,269,2732.364066,292
7331,Quito,18-02-17 10:09,-78.4736647,-0.1713356,-78.48714852,-0.16136218,N,267,2608.319377,156
7332,Quito,22-05-17 7:27,-78.45721033,-0.09538757,-78.47547823,-0.090767846,N,323,2544.985001,32
7333,Quito,01-08-16 7:30,-78.53247484,-0.24227226,-78.51290143,-0.223015339,N,553,4317.716411,443
7334,Quito,24-05-17 3:27,-78.50790438,-0.184700515,-78.49704956,-0.18837772,N,206,1615.880648,184
7335,Quito,15-06-17 10:37,-78.5091419,-0.246637725,-78.51505632,-0.222518396,N,467,3339.594783,335
7336,Quito,29-07-17 10:48,-78.49414986,-0.13208756,-78.48628274,-0.164057347,N,446,4429.65968,473
7337,Quito,29-06-17 6:36,-78.49118198,-0.193444775,-78.49212632,-0.15356668,N,488,4539.247119,946
7338,Quito,03-12-16 7:17,-78.50896398,-0.159952029,-78.498325,-0.12911298,N,669,4612.141975,453
7339,Quito,09-05-17 3:27,-78.48065509,-0.182929223,-78.49520932,-0.20465934,N,598,4034.627134,153
7340,Quito,06-01-17 11:54,-78.48058097,-0.172826388,-78.53683957,-0.317245433,N,3822,22314.30846,692
7341,Quito,20-05-17 7:30,-78.49401822,-0.2136562,-78.57454168,-0.35929266,N,2543,25147.77358,209
7342,Quito,17-12-16 4:08,-78.47218372,-0.120766259,-78.4689951,-0.144121886,N,497,2951.585003,263
7343,Quito,20-07-17 11:22,-78.42477921,-0.103759486,-78.48536768,-0.16240464,N,981,13258.16312,447
7344,Quito,02-11-16 1:10,-78.50267169,-0.1591245,-78.47851559,-0.178545313,N,731,4845.52135,181
7345,Quito,24-10-16 7:40,-78.49149723,-0.193846758,-78.47596287,-0.18172168,N,313,3075.57937,558
7346,Quito,08-09-16 5:26,-78.49453398,-0.143175242,-78.47996812,-0.16311336,N,358,3836.662559,358
7347,Quito,20-10-16 8:02,-78.48875562,-0.205953081,-78.47839158,-0.180433571,N,376,3990.062285,209
7348,Quito,03-01-17 2:27,-78.47178054,-0.164676802,-78.47002801,-0.141153747,N,322,2810.516171,110
7349,Quito,30-06-17 11:06,-78.50140051,-0.129216448,-78.49619491,-0.201060611,N,1371,8567.540972,1174
7350,Quito,07-02-17 7:26,-78.54515994,-0.28215488,-78.49247697,-0.204747339,N,2442,14465.33407,192
7351,Quito,05-11-16 10:54,-78.48003464,-0.200160586,-78.49935974,-0.20049794,N,284,2186.352129,164
7352,Quito,22-04-17 6:58,-78.49839651,-0.241704191,-78.49346779,-0.185645964,N,1193,6781.434091,398
7353,Quito,23-06-16 7:47,-78.50208353,-0.147455025,-78.49514643,-0.206954672,N,950,7387.426203,276
7354,Quito,27-06-16 7:36,-78.47072106,-0.160491942,-78.49979775,-0.199691312,N,1231,7591.938714,801
7355,Quito,16-12-16 8:54,-78.50360222,-0.108087407,-78.47193348,-0.164126099,N,1041,9752.615269,904
7356,Quito,19-09-16 8:22,-78.4985649,-0.126729368,-78.48831252,-0.15773023,N,497,4587.147811,161
7357,Quito,07-07-17 8:12,-78.49765771,-0.165629624,-78.47078319,-0.156482554,N,537,4005.405946,652
7358,Quito,16-10-16 3:17,-78.52251274,-0.255799937,-78.5234966,-0.27192738,N,226,1902.689037,81
7359,Quito,09-06-17 9:26,-78.48220821,-0.14977357,-78.48495242,-0.19612946,N,605,5459.680538,367
7360,Quito,27-06-16 8:26,-78.49447573,-0.208682107,-78.47306215,-0.168527549,N,919,6846.049416,880
7361,Quito,06-08-16 1:16,-78.55309773,-0.279568897,-78.5572389,-0.30044826,N,794,2782.151732,539
7362,Quito,20-05-17 9:37,-78.47649302,-0.170872824,-78.47353616,-0.12017754,N,811,5965.844494,251
7363,Quito,17-01-17 7:09,-78.5573417,-0.287006563,-78.50391932,-0.203376154,N,2183,15239.5002,1472
7364,Quito,16-12-16 8:47,-78.49113589,-0.103193096,-78.48096256,-0.12609884,N,467,3678.223749,84
7365,Quito,10-04-17 8:36,-78.4847228,-0.170477719,-78.50062274,-0.160873849,N,366,2835.886463,332
7366,Quito,15-05-17 3:16,-78.47627609,-0.183892995,-78.49819723,-0.142912578,N,1047,6994.321421,1030
7367,Quito,19-06-17 5:44,-78.49979848,-0.159208379,-78.4797657,-0.181977326,N,541,4759.325281,120
7368,Quito,11-01-17 7:53,-78.5099163,-0.219972049,-78.51475966,-0.22238932,N,143,807.3412764,61
7369,Quito,21-05-17 9:47,-78.50003453,-0.156190004,-78.50633468,-0.20244836,N,483,5844.236141,106
7370,Quito,18-07-17 7:45,-78.48380025,-0.176374778,-78.47198996,-0.16411172,N,338,2676.828483,226
7371,Quito,13-08-16 10:28,-78.49031038,-0.21650106,-78.48965974,-0.21551542,N,23,181.9455181,33
7372,Quito,23-06-17 4:33,-78.49043363,-0.198608117,-78.47970654,-0.18396634,N,305,2820.8818,255
7373,Quito,16-12-16 7:51,-78.50668694,-0.190709939,-78.48970468,-0.15632802,N,683,5711.425619,389
7374,Quito,15-06-17 8:10,-78.46068442,-0.105909105,-78.48482269,-0.139656448,N,710,6436.581298,190
7375,Quito,01-11-16 3:29,-78.42573294,-0.208086775,-78.48918128,-0.28562048,N,1962,15676.44165,266
7376,Quito,15-09-16 10:11,-78.50501365,-0.177120492,-78.49163921,-0.150627429,N,583,4433.056814,117
7377,Quito,03-02-17 10:56,-78.4711719,-0.139017388,-78.46633432,-0.15662424,N,294,2495.705033,103
7378,Quito,22-06-17 10:26,-78.47947511,-0.199292428,-78.49713697,-0.188403333,N,553,3174.710243,379
7379,Quito,06-11-16 7:49,-78.51417412,-0.218205833,-78.4649641,-0.08136304,N,1368,20688.08936,233
7380,Quito,18-11-16 8:40,-78.4930047,-0.252993147,-78.49082025,-0.11543875,N,2245,15538.24871,414
7381,Quito,20-07-16 12:21,-78.48449652,-0.092426084,-78.4912935,-0.1031298,N,328,1945.987693,74
7382,Quito,31-01-17 11:55,-78.48088992,-0.204057626,-78.48966666,-0.14829434,N,1269,7176.517433,841
7383,Quito,10-05-17 5:49,-78.4874875,-0.201570074,-78.48055784,-0.183800651,N,456,2746.407825,262
7384,Quito,01-08-17 6:34,-78.49070862,-0.184216551,-78.49131393,-0.186174635,N,25,285.036291,1
7385,Quito,28-11-16 11:06,-78.48201418,-0.13579928,-78.4842625,-0.13981156,N,82,696.1465569,59
7386,Quito,05-01-17 7:40,-78.48053046,-0.176523381,-78.48774884,-0.12493172,N,740,6539.374769,408
7387,Quito,08-07-17 1:04,-78.43784177,-0.158226865,-78.42488802,-0.174749,N,471,3277.563468,26
7388,Quito,17-06-17 8:26,-78.48654324,-0.13579586,-78.48641458,-0.18043872,N,570,4978.365842,135
7389,Quito,16-06-17 6:52,-78.51542396,-0.180059241,-78.4923523,-0.192013372,N,580,3894.677454,389
7390,Quito,07-09-16 12:58,-78.46846126,-0.127191902,-78.48083254,-0.14653502,N,444,3526.476389,234
7391,Quito,17-06-17 11:24,-78.53583686,-0.260788442,-78.54499928,-0.262662316,N,146,1227.170136,28
7392,Quito,27-07-17 5:05,-78.52637111,-0.263257894,-78.5322954,-0.287558897,N,478,3360.892262,81
7393,Quito,12-04-17 1:34,-78.51171925,-0.207876623,-78.47556008,-0.200749596,N,741,4813.178353,512
7394,Quito,16-06-17 5:33,-78.4895417,-0.0985474,-78.49042906,-0.16073452,N,980,7013.562031,901
7395,Quito,30-06-17 9:07,-78.47757992,-0.187082518,-78.444601,-0.12771898,N,896,10267.99338,352
7396,Quito,03-01-17 6:42,-78.42025671,-0.118311888,-78.4663816,-0.156633023,N,1020,9389.957659,180
7397,Quito,26-07-16 9:48,-78.46948523,-0.136601124,-78.46688132,-0.08069158,N,638,6506.398361,423
7398,Quito,20-05-17 1:32,-78.42783034,-0.104787052,-78.45863197,-0.104226971,N,306,3487.257318,620
7399,Quito,22-06-17 10:15,-78.46547683,-0.097821129,-78.48254694,-0.118792271,N,535,4229.99255,242
7400,Quito,02-02-17 6:31,-78.55260527,-0.278089652,-78.48804923,-0.246453422,N,1149,10696.00741,68
7401,Quito,21-01-17 11:58,-78.46803341,-0.132737674,-78.4724246,-0.18974342,N,831,6827.026833,279
7402,Quito,16-05-17 5:31,-78.5208827,-0.2546515,-78.52432276,-0.26390822,N,193,1411.813743,200
7403,Quito,06-04-17 6:25,-78.4370633,-0.094704365,-78.45786861,-0.111454536,N,427,4175.975612,60
7404,Quito,02-10-16 4:55,-78.47831879,-0.178668553,-78.52264148,-0.20838212,N,910,8232.432113,235
7405,Quito,06-08-16 12:49,-78.48823513,-0.192253712,-78.51112829,-0.190610211,N,442,2728.337831,116
7406,Quito,05-05-17 12:33,-78.46218875,-0.16248733,-78.4825462,-0.19500734,N,575,5879.695834,565
7407,Quito,31-03-17 8:22,-78.48612733,-0.20695687,-78.45920826,-0.162476517,N,881,7939.233734,329
7408,Quito,18-05-17 10:43,-78.49827388,-0.173096188,-78.49103479,-0.20287991,N,511,4116.745078,405
7409,Quito,06-01-17 7:10,-78.49836475,-0.140024289,-78.46768981,-0.1567888,N,756,5275.016608,332
7410,Quito,12-06-17 6:37,-78.45826136,-0.10466119,-78.45138633,-0.095638882,N,316,1767.701422,189
7411,Quito,08-12-16 11:14,-78.50659664,-0.182060067,-78.50485587,-0.126965158,N,486,6319.838092,57
7412,Quito,21-05-17 11:52,-78.50286384,-0.134036508,-78.49072068,-0.11589634,N,289,3367.349071,169
